timestamp,frame_index,obs_shoulder_pan,obs_shoulder_lift,obs_elbow_flex,obs_wrist_flex,obs_wrist_roll,obs_gripper,act_shoulder_pan,act_shoulder_lift,act_elbow_flex,act_wrist_flex,act_wrist_roll,act_gripper
0.0000,0,7.80,-99.00,98.90,-96.71,1.05,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.0333,1,6.34,-99.04,98.93,-96.97,0.89,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.0667,2,5.01,-99.07,98.94,-97.20,0.74,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.1000,3,3.83,-99.10,98.96,-97.41,0.61,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.1333,4,2.77,-99.12,98.98,-97.59,0.50,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.1667,5,1.85,-99.14,98.99,-97.73,0.41,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.2000,6,1.06,-99.16,99.00,-97.85,0.33,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.2333,7,0.41,-99.17,99.01,-97.94,0.27,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.2667,8,-0.21,-99.18,99.01,-97.97,0.24,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.3000,9,-0.56,-99.17,99.02,-97.94,0.23,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.3333,10,-0.68,-99.17,99.02,-97.92,0.24,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.3667,11,-0.67,-99.17,99.01,-97.91,0.25,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.4000,12,-0.69,-99.17,99.01,-97.91,0.25,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.4333,13,-0.69,-99.17,99.01,-97.90,0.26,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.4667,14,-0.69,-99.17,99.01,-97.90,0.26,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.5000,15,-0.69,-99.17,99.01,-97.90,0.26,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.5333,16,-0.68,-99.17,99.01,-97.90,0.26,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.5667,17,-0.67,-99.17,99.01,-97.90,0.26,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.6000,18,-0.66,-99.17,99.01,-97.90,0.26,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.6333,19,-0.66,-99.17,99.01,-97.90,0.26,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.6667,20,-0.66,-99.17,99.01,-97.90,0.26,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.7000,21,-0.66,-99.17,99.01,-97.90,0.26,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
0.7333,22,-0.66,-99.17,99.01,-97.90,0.26,13.16,-1.07,-99.83,99.64,-99.91,0.16,23.16
