timestamp,frame_index,obs_shoulder_pan,obs_shoulder_lift,obs_elbow_flex,obs_wrist_flex,obs_wrist_roll,obs_gripper,act_shoulder_pan,act_shoulder_lift,act_elbow_flex,act_wrist_flex,act_wrist_roll,act_gripper
0.0000,0,7.49,-98.98,98.83,-96.74,1.37,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.0333,1,6.37,-99.02,98.83,-96.97,0.96,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.0667,2,5.35,-99.05,98.83,-97.17,0.60,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.1000,3,4.43,-99.08,98.83,-97.35,0.27,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.1333,4,3.61,-99.11,98.83,-97.50,-0.02,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.1667,5,2.89,-99.13,98.83,-97.63,-0.27,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.2000,6,2.27,-99.15,98.83,-97.74,-0.48,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.2333,7,1.74,-99.16,98.83,-97.82,-0.66,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.2667,8,1.35,-99.17,98.83,-97.86,-0.78,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.3000,9,1.06,-99.17,98.83,-97.87,-0.86,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.3333,10,0.86,-99.17,98.83,-97.87,-0.90,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.3667,11,0.73,-99.17,98.83,-97.86,-0.93,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.4000,12,0.67,-99.17,98.83,-97.84,-0.93,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.4333,13,0.65,-99.17,98.83,-97.83,-0.92,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.4667,14,0.66,-99.17,98.83,-97.82,-0.91,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.5000,15,0.69,-99.17,98.83,-97.81,-0.90,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.5333,16,0.70,-99.17,98.83,-97.81,-0.89,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.5667,17,0.71,-99.17,98.83,-97.82,-0.88,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.6000,18,0.72,-99.17,98.83,-97.82,-0.88,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.6333,19,0.73,-99.17,98.83,-97.82,-0.88,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.6667,20,0.73,-99.17,98.83,-97.82,-0.88,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.7000,21,0.74,-99.17,98.83,-97.82,-0.88,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.7333,22,0.74,-99.17,98.83,-97.82,-0.88,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.7667,23,0.74,-99.17,98.83,-97.82,-0.88,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.8000,24,0.74,-99.17,98.83,-97.82,-0.88,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.8333,25,0.74,-99.17,98.83,-97.82,-0.88,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.8667,26,0.74,-99.17,98.83,-97.82,-0.88,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.9000,27,0.74,-99.17,98.83,-97.82,-0.88,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
0.9333,28,0.74,-99.17,98.83,-97.82,-0.88,13.16,0.36,-99.75,99.64,-99.83,-0.98,23.16
0.9667,29,0.74,-99.17,98.83,-97.82,-0.88,13.16,0.36,-99.75,99.64,-99.83,-0.98,23.16
1.0000,30,0.74,-99.17,98.83,-97.82,-0.88,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
1.0333,31,0.74,-99.17,98.83,-97.82,-0.88,13.16,0.36,-99.75,99.64,-99.83,-0.99,23.16
1.0667,32,0.74,-99.17,98.83,-97.82,-0.88,13.16,0.36,-99.75,99.64,-99.83,-1.00,23.16
1.1000,33,0.74,-99.17,98.83,-97.82,-0.88,13.16,0.36,-99.75,99.64,-99.83,-1.01,23.16
1.1333,34,0.74,-99.17,98.83,-97.82,-0.89,13.16,0.36,-99.75,99.64,-99.83,-1.02,23.16
1.1667,35,0.74,-99.17,98.83,-97.82,-0.89,13.16,0.36,-99.75,99.64,-99.83,-1.04,23.16
1.2000,36,0.74,-99.17,98.83,-97.82,-0.90,13.16,0.36,-99.75,99.64,-99.83,-1.06,23.16
1.2333,37,0.74,-99.17,98.83,-97.82,-0.91,13.16,0.36,-99.75,99.64,-99.83,-1.08,23.16
1.2667,38,0.74,-99.17,98.83,-97.82,-0.93,13.16,0.36,-99.75,99.64,-99.83,-1.10,23.16
1.3000,39,0.74,-99.17,98.83,-97.82,-0.94,13.16,0.36,-99.75,99.64,-99.83,-1.12,23.16
1.3333,40,0.74,-99.17,98.83,-97.82,-0.96,13.16,0.36,-99.75,99.64,-99.83,-1.13,23.16
