timestamp,frame_index,obs_shoulder_pan,obs_shoulder_lift,obs_elbow_flex,obs_wrist_flex,obs_wrist_roll,obs_gripper,act_shoulder_pan,act_shoulder_lift,act_elbow_flex,act_wrist_flex,act_wrist_roll,act_gripper
0.0000,0,6.92,-99.00,98.83,-96.79,1.01,13.16,6.68,-99.83,99.64,-100.00,0.52,23.16
0.0333,1,6.92,-99.04,98.83,-97.06,0.94,13.16,6.68,-99.83,99.64,-100.00,0.52,23.16
0.0667,2,6.92,-99.07,98.83,-97.31,0.87,13.16,6.68,-99.83,99.64,-100.00,0.52,23.16
0.1000,3,6.92,-99.10,98.83,-97.52,0.81,13.16,6.68,-99.83,99.64,-100.00,0.52,23.16
0.1333,4,6.92,-99.12,98.83,-97.71,0.76,13.16,6.68,-99.83,99.64,-100.00,0.52,23.16
0.1667,5,6.92,-99.14,98.83,-97.86,0.72,13.16,6.68,-99.83,99.64,-100.00,0.52,23.16
0.2000,6,6.92,-99.16,98.83,-97.99,0.69,13.16,6.68,-99.83,99.64,-100.00,0.52,23.16
0.2333,7,6.92,-99.17,98.83,-98.08,0.66,13.16,6.68,-99.83,99.64,-100.00,0.52,23.16
0.2667,8,6.92,-99.18,98.83,-98.13,0.65,13.16,6.68,-99.83,99.64,-100.00,0.52,23.16
0.3000,9,6.92,-99.17,98.83,-98.12,0.66,13.16,6.68,-99.83,99.64,-100.00,0.52,23.16
0.3333,10,6.92,-99.17,98.83,-98.09,0.67,13.16,6.68,-99.83,99.64,-100.00,0.52,23.16
0.3667,11,6.92,-99.17,98.83,-98.08,0.67,13.16,6.68,-99.83,99.64,-100.00,0.52,23.16
0.4000,12,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.53,23.16
0.4333,13,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.53,23.16
0.4667,14,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.54,23.16
0.5000,15,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.54,23.16
0.5333,16,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.54,23.16
0.5667,17,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.54,23.16
0.6000,18,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.54,23.16
0.6333,19,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.54,23.16
0.6667,20,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.54,23.16
0.7000,21,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.53,23.16
0.7333,22,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.53,23.16
0.7667,23,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.52,23.16
0.8000,24,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.52,23.16
0.8333,25,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.52,23.16
0.8667,26,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.53,23.16
0.9000,27,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.53,23.16
0.9333,28,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.53,23.16
0.9667,29,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.52,23.16
1.0000,30,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.50,23.16
1.0333,31,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.48,23.16
1.0667,32,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.44,23.16
1.1000,33,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.42,23.16
1.1333,34,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.42,23.16
1.1667,35,6.92,-99.17,98.83,-98.07,0.67,13.16,6.68,-99.83,99.64,-100.00,0.44,23.16
1.2000,36,6.92,-99.17,98.83,-98.07,0.68,13.16,6.68,-99.83,99.64,-100.00,0.45,23.16
1.2333,37,6.92,-99.17,98.83,-98.07,0.69,13.16,6.70,-99.83,99.64,-100.00,0.46,23.16
1.2667,38,6.92,-99.17,98.83,-98.07,0.69,13.16,6.71,-99.84,99.64,-100.01,0.46,23.16
1.3000,39,6.94,-99.17,98.83,-98.07,0.69,13.16,6.70,-99.85,99.64,-100.03,0.44,23.16
1.3333,40,6.95,-99.17,98.83,-98.07,0.67,13.16,6.66,-99.86,99.64,-100.13,0.43,23.16
1.3667,41,6.94,-99.17,98.83,-98.07,0.64,13.16,6.62,-99.88,99.66,-100.41,0.44,23.16
1.4000,42,6.93,-99.17,98.83,-98.07,0.60,13.16,6.55,-99.87,99.67,-100.45,0.41,23.16
1.4333,43,6.90,-99.17,98.83,-98.08,0.56,13.16,6.49,-99.82,99.75,-100.52,0.34,23.16
1.4667,44,6.86,-99.17,98.83,-98.10,0.53,13.16,6.42,-99.72,99.80,-100.04,0.22,23.16
1.5000,45,6.82,-99.17,98.83,-98.23,0.48,13.16,6.35,-99.60,99.82,-99.21,0.04,23.16
1.5333,46,6.77,-99.17,98.84,-98.39,0.41,13.16,6.28,-99.44,99.75,-98.09,-0.17,23.16
1.5667,47,6.72,-99.17,98.88,-98.47,0.32,13.16,6.23,-99.28,99.50,-96.56,-0.37,23.16
1.6000,48,6.68,-99.18,98.91,-98.38,0.19,13.16,6.19,-99.12,99.04,-94.74,-0.56,23.16
1.6333,49,6.64,-99.18,98.91,-98.04,0.04,13.16,6.17,-98.96,98.40,-92.64,-0.75,23.16
1.6667,50,6.61,-99.17,98.87,-97.39,-0.12,13.16,6.17,-98.82,97.60,-90.45,-0.93,23.16
1.7000,51,6.60,-99.15,98.77,-96.44,-0.30,13.16,6.19,-98.70,96.71,-87.87,-1.08,23.16
1.7333,52,6.59,-99.13,98.59,-95.07,-0.47,13.16,6.20,-98.65,95.80,-85.21,-1.21,23.16
1.7667,53,6.60,-99.11,98.36,-93.38,-0.65,13.16,6.20,-98.67,94.93,-82.61,-1.29,23.16
1.8000,54,6.62,-99.08,98.08,-91.45,-0.82,13.16,6.20,-98.77,94.21,-80.26,-1.32,23.16
1.8333,55,6.62,-99.08,97.78,-89.31,-0.97,13.16,6.20,-98.91,93.63,-78.12,-1.30,23.16
1.8667,56,6.62,-99.11,97.47,-87.00,-1.09,13.16,6.20,-98.91,93.23,-75.91,-1.30,23.16
1.9000,57,6.62,-99.17,97.18,-84.64,-1.15,13.16,6.20,-98.73,93.06,-73.90,-1.28,23.16
1.9333,58,6.62,-99.22,96.92,-82.29,-1.18,13.16,6.20,-98.31,93.01,-71.59,-1.28,23.16
1.9667,59,6.62,-99.22,96.73,-80.06,-1.21,13.16,6.20,-97.59,93.08,-69.24,-1.29,23.16
2.0000,60,6.62,-99.12,96.62,-77.86,-1.21,13.16,6.20,-96.52,93.13,-66.89,-1.30,23.16
2.0333,61,6.62,-98.88,96.60,-75.56,-1.20,13.16,6.21,-95.09,93.03,-64.56,-1.30,23.16
2.0667,62,6.62,-98.42,96.60,-73.15,-1.19,13.16,6.21,-93.46,92.83,-62.42,-1.31,23.16
2.1000,63,6.62,-97.64,96.61,-70.66,-1.17,13.16,6.21,-91.28,92.36,-60.53,-1.31,23.16
2.1333,64,6.63,-96.48,96.56,-68.14,-1.16,13.16,6.20,-88.89,91.76,-58.94,-1.31,23.16
2.1667,65,6.64,-94.96,96.45,-65.71,-1.15,13.16,6.19,-86.24,91.00,-57.42,-1.30,23.16
2.2000,66,6.63,-93.16,96.28,-63.36,-1.15,13.16,6.18,-83.56,90.15,-56.32,-1.30,23.16
2.2333,67,6.61,-91.15,96.05,-61.30,-1.15,13.16,6.17,-80.99,89.29,-55.60,-1.30,23.16
2.2667,68,6.58,-88.94,95.70,-59.58,-1.15,13.16,6.16,-78.47,88.37,-55.27,-1.31,23.16
2.3000,69,6.53,-86.62,95.25,-58.19,-1.16,13.16,6.15,-75.98,87.32,-55.22,-1.31,23.16
2.3333,70,6.48,-84.23,94.70,-57.14,-1.17,13.16,6.14,-73.50,86.23,-55.36,-1.31,23.16
2.3667,71,6.42,-81.82,94.03,-56.44,-1.17,13.16,6.13,-71.13,85.13,-55.62,-1.32,23.16
2.4000,72,6.37,-79.40,93.24,-56.04,-1.18,13.16,6.11,-68.85,84.03,-55.85,-1.33,23.16
2.4333,73,6.33,-76.96,92.34,-55.87,-1.20,13.16,6.11,-66.45,82.85,-55.89,-1.31,23.16
2.4667,74,6.29,-74.52,91.33,-55.87,-1.19,13.16,6.11,-64.12,81.66,-55.91,-1.27,23.16
2.5000,75,6.27,-72.11,90.25,-55.89,-1.18,13.16,6.13,-61.54,80.28,-55.91,-1.22,23.16
2.5333,76,6.26,-69.64,89.07,-55.90,-1.16,13.16,6.14,-59.05,78.93,-55.90,-1.16,23.16
2.5667,77,6.26,-67.08,87.81,-55.91,-1.15,13.16,6.15,-56.38,77.50,-55.89,-1.10,23.16
2.6000,78,6.28,-64.45,86.51,-55.91,-1.13,13.16,6.16,-53.73,76.11,-55.89,-1.03,23.16
2.6333,79,6.30,-61.83,85.20,-55.91,-1.12,13.16,6.17,-50.78,74.59,-55.89,-0.96,23.16
2.6667,80,6.31,-59.26,83.91,-55.90,-1.11,13.16,6.18,-48.06,73.22,-55.89,-0.91,23.16
2.7000,81,6.31,-56.69,82.61,-55.91,-1.10,13.16,6.19,-45.47,71.92,-55.89,-0.85,23.16
2.7333,82,6.31,-54.11,81.30,-55.91,-1.09,13.16,6.20,-42.57,70.51,-55.89,-0.82,23.16
2.7667,83,6.31,-51.48,80.00,-55.92,-1.09,13.16,6.21,-39.75,69.12,-55.89,-0.79,23.16
2.8000,84,6.31,-48.84,78.71,-55.92,-1.09,13.16,6.21,-37.21,67.91,-55.88,-0.80,23.16
2.8333,85,6.31,-46.19,77.43,-55.92,-1.08,13.16,6.21,-34.62,66.64,-55.88,-0.83,23.16
2.8667,86,6.31,-43.49,76.12,-55.92,-1.08,13.16,6.20,-31.75,65.25,-55.88,-0.86,23.16
2.9000,87,6.31,-40.68,74.77,-55.92,-1.09,13.16,6.20,-28.84,63.83,-55.89,-0.89,23.16
