timestamp,frame_index,obs_shoulder_pan,obs_shoulder_lift,obs_elbow_flex,obs_wrist_flex,obs_wrist_roll,obs_gripper,act_shoulder_pan,act_shoulder_lift,act_elbow_flex,act_wrist_flex,act_wrist_roll,act_gripper
0.0000,0,5.75,-99.23,99.37,-96.76,1.99,10.71,5.79,-99.83,99.55,-99.66,-4.18,7.21
0.0333,1,5.75,-99.25,99.37,-96.89,1.08,10.45,5.79,-99.83,99.55,-99.66,-4.18,7.21
0.0667,2,5.75,-99.27,99.37,-97.01,0.25,10.22,5.79,-99.83,99.55,-99.66,-4.18,7.21
0.1000,3,5.75,-99.29,99.37,-97.12,-0.52,10.00,5.79,-99.83,99.55,-99.66,-4.18,7.21
0.1333,4,5.75,-99.30,99.37,-97.21,-1.21,9.79,5.79,-99.83,99.55,-99.66,-4.18,7.21
0.1667,5,5.75,-99.31,99.37,-97.29,-1.83,9.61,5.79,-99.83,99.55,-99.66,-4.18,7.21
0.2000,6,5.75,-99.32,99.37,-97.36,-2.38,9.44,5.79,-99.83,99.55,-99.66,-4.18,7.21
0.2333,7,5.75,-99.33,99.37,-97.40,-2.86,9.30,5.79,-99.83,99.55,-99.66,-4.18,7.21
0.2667,8,5.75,-99.34,99.37,-97.44,-3.38,9.10,5.79,-99.83,99.55,-99.66,-4.18,7.21
0.3000,9,5.75,-99.34,99.37,-97.44,-3.76,8.95,5.79,-99.83,99.55,-99.66,-4.18,7.21
0.3333,10,5.75,-99.34,99.37,-97.41,-3.96,8.83,5.79,-99.83,99.55,-99.66,-4.18,7.21
0.3667,11,5.75,-99.33,99.37,-97.41,-4.05,8.78,5.79,-99.83,99.55,-99.66,-4.18,7.21
0.4000,12,5.75,-99.33,99.37,-97.40,-4.10,8.79,5.79,-99.83,99.55,-99.66,-4.18,7.21
0.4333,13,5.75,-99.33,99.37,-97.40,-4.13,8.84,5.79,-99.83,99.55,-99.66,-4.19,7.21
0.4667,14,5.75,-99.33,99.37,-97.40,-4.16,8.87,5.79,-99.83,99.55,-99.66,-4.21,7.21
0.5000,15,5.75,-99.33,99.37,-97.40,-4.17,8.87,5.79,-99.83,99.55,-99.66,-4.21,7.21
0.5333,16,5.75,-99.33,99.37,-97.40,-4.19,8.87,5.79,-99.83,99.56,-99.66,-4.19,7.21
0.5667,17,5.75,-99.33,99.37,-97.40,-4.20,8.87,5.79,-99.83,99.57,-99.66,-4.16,7.21
0.6000,18,5.75,-99.33,99.37,-97.40,-4.20,8.87,5.79,-99.83,99.62,-99.66,-4.12,7.21
0.6333,19,5.75,-99.33,99.37,-97.40,-4.19,8.87,5.79,-99.83,99.70,-99.66,-4.07,7.21
0.6667,20,5.75,-99.33,99.37,-97.40,-4.17,8.87,5.79,-99.84,99.73,-99.66,-4.01,7.21
0.7000,21,5.75,-99.33,99.39,-97.40,-4.14,8.87,5.79,-99.84,99.71,-99.67,-3.96,7.23
0.7333,22,5.75,-99.33,99.42,-97.40,-4.11,8.87,5.78,-99.84,99.57,-99.67,-3.91,7.23
0.7667,23,5.75,-99.33,99.45,-97.40,-4.08,8.87,5.78,-99.83,99.24,-99.70,-3.87,7.23
0.8000,24,5.75,-99.33,99.48,-97.40,-4.05,8.87,5.77,-99.82,98.71,-99.75,-3.84,7.21
0.8333,25,5.75,-99.33,99.47,-97.40,-4.02,8.87,5.77,-99.81,98.00,-99.84,-3.83,7.17
0.8667,26,5.75,-99.33,99.40,-97.40,-3.99,8.88,5.76,-99.80,97.08,-99.89,-3.84,7.13
0.9000,27,5.75,-99.33,99.25,-97.42,-3.97,8.87,5.74,-99.78,96.00,-99.88,-3.87,7.09
0.9333,28,5.75,-99.33,98.97,-97.44,-3.96,8.87,5.71,-99.77,94.83,-99.73,-3.91,7.05
0.9667,29,5.75,-99.33,98.58,-97.52,-3.96,8.86,5.68,-99.76,93.58,-99.30,-3.94,7.00
1.0000,30,5.75,-99.33,98.04,-97.63,-3.97,8.85,5.63,-99.75,92.28,-98.51,-3.96,6.95
1.0333,31,5.75,-99.33,97.35,-97.70,-3.97,8.84,5.58,-99.74,90.95,-97.32,-3.97,6.90
1.0667,32,5.75,-99.33,96.53,-97.64,-3.97,8.83,5.53,-99.74,89.62,-95.75,-3.96,6.87
1.1000,33,5.75,-99.33,95.57,-97.37,-3.97,8.82,5.48,-99.74,88.28,-93.86,-3.95,6.84
1.1333,34,5.75,-99.33,94.49,-96.83,-3.97,8.82,5.43,-99.75,86.93,-91.78,-3.94,6.83
1.1667,35,5.75,-99.33,93.30,-95.98,-3.97,8.81,5.38,-99.75,85.55,-89.54,-3.93,6.83
1.2000,36,5.75,-99.33,92.02,-94.86,-3.97,8.80,5.35,-99.75,84.15,-87.33,-3.91,6.83
1.2333,37,5.75,-99.33,90.67,-93.48,-3.97,8.80,5.35,-99.75,82.78,-85.24,-3.89,6.82
1.2667,38,5.75,-99.33,89.29,-91.89,-3.97,8.80,5.36,-99.77,81.52,-83.32,-3.87,6.81
1.3000,39,5.75,-99.33,87.89,-90.14,-3.97,8.81,5.39,-99.80,80.41,-81.64,-3.86,6.81
1.3333,40,5.75,-99.33,86.51,-88.34,-3.97,8.81,5.42,-99.83,79.48,-80.16,-3.88,6.81
1.3667,41,5.75,-99.33,85.21,-86.54,-3.97,8.81,5.46,-99.83,78.80,-78.87,-3.91,6.82
1.4000,42,5.75,-99.33,84.02,-84.82,-3.99,8.81,5.50,-99.82,78.40,-77.68,-3.91,6.82
1.4333,43,5.75,-99.36,82.99,-83.24,-4.02,8.81,5.54,-99.77,78.18,-76.45,-3.86,6.82
1.4667,44,5.75,-99.40,82.14,-81.77,-4.04,8.81,5.56,-99.65,78.12,-75.13,-3.74,6.82
1.5000,45,5.75,-99.46,81.51,-80.39,-4.03,8.81,5.57,-99.38,78.11,-73.63,-3.58,6.82
1.5333,46,5.75,-99.51,81.07,-79.00,-3.98,8.81,5.56,-98.88,78.05,-72.01,-3.38,6.82
1.5667,47,5.75,-99.53,80.76,-77.56,-3.89,8.81,5.56,-98.00,77.85,-70.34,-3.16,6.82
1.6000,48,5.75,-99.46,80.53,-76.03,-3.76,8.81,5.57,-96.79,77.51,-68.74,-2.91,6.82
1.6333,49,5.75,-99.25,80.31,-74.44,-3.60,8.81,5.60,-95.26,76.98,-67.24,-2.61,6.82
1.6667,50,5.75,-98.83,80.06,-72.82,-3.40,8.81,5.64,-93.49,76.28,-65.95,-2.28,6.82
1.7000,51,5.75,-98.15,79.74,-71.25,-3.16,8.81,5.68,-91.48,75.47,-64.89,-1.93,6.82
1.7333,52,5.75,-97.19,79.32,-69.75,-2.88,8.81,5.73,-89.35,74.59,-64.08,-1.62,6.82
1.7667,53,5.75,-95.96,78.79,-68.39,-2.58,8.81,5.78,-87.06,73.66,-63.50,-1.34,6.82
1.8000,54,5.75,-94.45,78.17,-67.23,-2.27,8.81,5.83,-84.68,72.74,-63.17,-1.13,6.82
1.8333,55,5.75,-92.71,77.48,-66.26,-1.98,8.81,5.89,-82.27,71.88,-63.07,-0.97,6.82
1.8667,56,5.75,-90.75,76.74,-65.49,-1.72,8.81,5.94,-79.96,71.12,-63.15,-0.81,6.82
1.9000,57,5.75,-88.64,75.98,-64.93,-1.50,8.81,5.98,-77.84,70.50,-63.33,-0.68,6.82
1.9333,58,5.75,-86.43,75.25,-64.57,-1.30,8.81,6.01,-75.95,70.01,-63.51,-0.58,6.82
1.9667,59,5.75,-84.20,74.61,-64.38,-1.11,8.81,6.03,-74.26,69.63,-63.64,-0.53,6.82
2.0000,60,5.75,-81.99,74.06,-64.28,-0.95,8.81,6.04,-72.77,69.33,-63.73,-0.52,6.82
2.0333,61,5.75,-79.83,73.62,-64.26,-0.82,8.81,6.05,-71.34,69.09,-63.81,-0.54,6.82
2.0667,62,5.75,-77.77,73.26,-64.24,-0.74,8.81,6.07,-70.20,68.93,-63.88,-0.57,6.82
2.1000,63,5.75,-75.84,72.99,-64.21,-0.68,8.81,6.09,-69.26,68.83,-63.93,-0.57,6.82
2.1333,64,5.75,-74.08,72.82,-64.16,-0.65,8.81,6.10,-68.44,68.81,-63.96,-0.57,6.82
2.1667,65,5.75,-72.51,72.71,-64.10,-0.62,8.81,6.11,-67.67,68.87,-63.98,-0.57,6.82
2.2000,66,5.76,-71.16,72.66,-64.03,-0.60,8.81,6.10,-66.97,68.97,-64.01,-0.57,6.82
2.2333,67,5.76,-70.00,72.66,-63.96,-0.59,8.81,6.10,-66.13,69.07,-64.00,-0.57,6.82
2.2667,68,5.76,-68.98,72.68,-63.88,-0.58,8.81,6.10,-65.24,69.07,-64.01,-0.56,6.82
2.3000,69,5.74,-68.05,72.71,-63.80,-0.58,8.81,6.10,-64.19,68.98,-63.99,-0.54,6.82
2.3333,70,5.73,-67.16,72.73,-63.72,-0.59,8.81,6.10,-63.09,69.11,-63.95,-0.55,6.82
2.3667,71,5.71,-66.25,72.73,-63.65,-0.59,8.81,6.10,-62.01,69.29,-63.88,-0.58,6.82
2.4000,72,5.71,-65.29,72.67,-63.59,-0.58,8.81,6.10,-61.01,69.71,-63.79,-0.63,6.82
2.4333,73,5.72,-64.28,72.54,-63.54,-0.58,8.81,6.10,-60.10,70.36,-63.68,-0.69,6.82
2.4667,74,5.73,-63.25,72.43,-63.52,-0.59,8.81,6.10,-59.36,71.25,-63.58,-0.76,6.82
2.5000,75,5.75,-62.23,72.41,-63.53,-0.61,8.81,6.10,-58.80,72.42,-63.47,-0.84,6.82
2.5333,76,5.77,-61.26,72.57,-63.53,-0.65,8.81,6.10,-58.45,73.90,-63.36,-0.92,6.82
2.5667,77,5.80,-60.40,73.00,-63.51,-0.70,8.81,6.10,-58.21,75.59,-63.27,-1.00,6.82
2.6000,78,5.84,-59.69,73.72,-63.48,-0.76,8.81,6.09,-58.09,77.38,-63.19,-1.06,6.82
2.6333,79,5.88,-59.12,74.74,-63.45,-0.83,8.81,6.09,-57.93,79.12,-63.14,-1.12,6.82
2.6667,80,5.92,-58.68,76.01,-63.43,-0.89,8.81,6.07,-57.73,80.68,-63.12,-1.15,6.80
2.7000,81,5.95,-58.35,77.47,-63.41,-0.96,8.81,6.06,-57.37,81.95,-63.11,-1.17,6.79
2.7333,82,5.97,-58.04,79.00,-63.40,-1.01,8.81,6.05,-56.92,82.81,-63.13,-1.16,6.80
2.7667,83,5.98,-57.74,80.49,-63.38,-1.06,8.81,6.05,-56.29,83.39,-63.12,-1.15,6.83
2.8000,84,5.98,-57.39,81.84,-63.37,-1.08,8.81,6.05,-55.64,83.89,-63.11,-1.13,6.86
2.8333,85,5.99,-56.94,82.93,-63.37,-1.08,8.81,6.06,-55.01,84.13,-63.10,-1.07,6.90
2.8667,86,5.99,-56.41,83.70,-63.36,-1.06,8.81,6.05,-54.46,84.36,-63.10,-1.02,6.94
2.9000,87,6.00,-55.87,84.22,-63.35,-1.02,8.81,6.03,-53.89,84.54,-63.10,-1.09,6.98
2.9333,88,6.00,-55.29,84.60,-63.35,-0.97,8.81,6.02,-53.40,84.75,-63.11,-1.27,7.02
2.9667,89,5.99,-54.74,84.88,-63.35,-0.95,8.81,6.01,-53.13,85.03,-63.11,-1.53,7.06
3.0000,90,5.99,-54.23,85.11,-63.35,-0.98,8.81,6.00,-52.59,85.36,-63.11,-1.84,7.09
3.0333,91,5.99,-53.70,85.34,-63.35,-1.07,8.81,5.97,-52.02,85.66,-63.11,-2.18,7.11
3.0667,92,5.99,-53.18,85.59,-63.35,-1.23,8.81,5.95,-51.32,85.89,-63.11,-2.52,7.13
3.1000,93,5.97,-52.67,85.87,-63.35,-1.45,8.81,6.00,-50.21,86.04,-63.11,-2.84,7.13
3.1333,94,5.95,-52.14,86.16,-63.35,-1.70,8.81,6.08,-48.90,86.11,-63.11,-3.12,7.11
3.1667,95,5.94,-51.53,86.42,-63.35,-1.99,8.81,6.23,-47.23,86.08,-63.11,-3.37,7.11
3.2000,96,5.93,-50.71,86.60,-63.36,-2.29,8.81,6.42,-45.32,85.99,-63.11,-3.54,7.12
3.2333,97,5.97,-49.69,86.72,-63.36,-2.59,8.81,6.65,-43.23,85.86,-63.10,-3.65,7.14
3.2667,98,6.06,-48.43,86.74,-63.36,-2.86,8.81,6.88,-40.89,85.55,-63.10,-3.65,7.14
3.3000,99,6.21,-46.85,86.73,-63.35,-3.08,8.81,7.11,-38.57,85.19,-63.10,-3.59,7.14
3.3333,100,6.38,-45.00,86.72,-63.34,-3.25,8.81,7.30,-36.31,84.70,-63.11,-3.56,7.13
3.3667,101,6.57,-42.97,86.77,-63.33,-3.33,8.81,7.47,-33.90,83.91,-63.11,-3.59,7.13
3.4000,102,6.77,-40.72,86.82,-63.32,-3.39,8.81,7.61,-31.61,82.90,-63.11,-3.63,7.13
3.4333,103,6.95,-38.36,86.82,-63.31,-3.41,8.81,7.68,-29.40,81.70,-63.12,-3.67,7.13
3.4667,104,7.12,-35.96,86.71,-63.29,-3.43,8.81,7.72,-27.08,80.28,-63.12,-3.70,7.13
