timestamp,frame_index,obs_shoulder_pan,obs_shoulder_lift,obs_elbow_flex,obs_wrist_flex,obs_wrist_roll,obs_gripper,act_shoulder_pan,act_shoulder_lift,act_elbow_flex,act_wrist_flex,act_wrist_roll,act_gripper
0.0000,0,7.87,-99.02,98.81,-96.76,1.08,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.0333,1,6.37,-99.03,98.84,-96.98,0.88,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.0667,2,5.01,-99.05,98.85,-97.18,0.70,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.1000,3,3.77,-99.06,98.87,-97.35,0.53,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.1333,4,2.66,-99.07,98.89,-97.51,0.39,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.1667,5,1.68,-99.07,98.90,-97.64,0.27,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.2000,6,0.83,-99.08,98.91,-97.74,0.18,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.2333,7,0.11,-99.09,98.92,-97.83,0.10,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.2667,8,-0.45,-99.09,98.92,-97.87,0.05,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.3000,9,-0.88,-99.09,98.92,-97.90,0.03,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.3333,10,-1.19,-99.09,98.93,-97.91,0.01,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.3667,11,-1.40,-99.09,98.93,-97.91,0.02,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.4000,12,-1.52,-99.08,98.92,-97.90,0.02,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.4333,13,-1.58,-99.08,98.92,-97.90,0.03,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.4667,14,-1.58,-99.08,98.92,-97.89,0.04,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.5000,15,-1.56,-99.08,98.92,-97.89,0.05,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.5333,16,-1.54,-99.08,98.92,-97.90,0.05,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.5667,17,-1.53,-99.08,98.92,-97.90,0.05,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.6000,18,-1.53,-99.08,98.92,-97.91,0.05,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.6333,19,-1.52,-99.08,98.92,-97.90,0.05,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.6667,20,-1.52,-99.08,98.92,-97.90,0.05,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.7000,21,-1.51,-99.08,98.92,-97.90,0.05,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.7333,22,-1.51,-99.08,98.92,-97.90,0.05,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.7667,23,-1.51,-99.08,98.92,-97.90,0.05,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.8000,24,-1.51,-99.08,98.92,-97.90,0.05,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.8333,25,-1.51,-99.08,98.92,-97.90,0.05,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.8667,26,-1.51,-99.08,98.92,-97.90,0.05,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.9000,27,-1.51,-99.08,98.92,-97.90,0.05,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.9333,28,-1.51,-99.08,98.92,-97.90,0.05,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
0.9667,29,-1.51,-99.08,98.92,-97.90,0.05,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
1.0000,30,-1.51,-99.08,98.92,-97.90,0.05,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
1.0333,31,-1.51,-99.08,98.92,-97.90,0.05,13.16,-1.86,-99.92,99.64,-99.91,-0.05,23.16
1.0667,32,-1.51,-99.08,98.92,-97.90,0.05,13.16,-1.86,-99.92,99.64,-99.91,-0.04,23.16
1.1000,33,-1.51,-99.08,98.92,-97.90,0.06,13.16,-1.86,-99.91,99.64,-99.91,-0.04,23.16
1.1333,34,-1.51,-99.08,98.92,-97.90,0.06,13.16,-1.86,-99.91,99.64,-99.91,-0.04,23.16
1.1667,35,-1.51,-99.08,98.92,-97.90,0.06,13.16,-1.86,-99.92,99.64,-99.90,-0.04,23.16
1.2000,36,-1.51,-99.08,98.92,-97.90,0.06,13.16,-1.85,-99.93,99.64,-99.91,-0.05,23.16
1.2333,37,-1.51,-99.08,98.92,-97.90,0.06,13.16,-1.85,-99.94,99.63,-99.95,-0.06,23.16
1.2667,38,-1.51,-99.08,98.92,-97.89,0.06,13.16,-1.85,-99.95,99.63,-100.05,-0.08,23.16
1.3000,39,-1.51,-99.08,98.92,-97.88,0.04,13.16,-1.85,-99.96,99.64,-100.19,-0.10,23.16
1.3333,40,-1.51,-99.08,98.92,-97.88,0.02,13.16,-1.85,-99.95,99.64,-100.31,-0.13,23.16
1.3667,41,-1.51,-99.08,98.92,-97.91,-0.00,13.16,-1.86,-99.93,99.65,-100.38,-0.17,23.16
1.4000,42,-1.51,-99.08,98.92,-97.98,-0.04,13.16,-1.86,-99.88,99.67,-100.35,-0.21,23.16
1.4333,43,-1.51,-99.08,98.92,-98.08,-0.08,13.16,-1.86,-99.81,99.70,-100.14,-0.25,23.16
1.4667,44,-1.51,-99.08,98.92,-98.19,-0.12,13.16,-1.87,-99.72,99.72,-99.67,-0.28,23.16
1.5000,45,-1.51,-99.08,98.92,-98.28,-0.16,13.16,-1.88,-99.61,99.72,-98.90,-0.30,23.16
1.5333,46,-1.51,-99.08,98.93,-98.32,-0.19,13.16,-1.90,-99.47,99.69,-97.79,-0.32,23.16
1.5667,47,-1.51,-99.08,98.93,-98.26,-0.21,13.16,-1.92,-99.33,99.61,-96.29,-0.33,23.16
1.6000,48,-1.51,-99.09,98.94,-98.03,-0.23,13.16,-1.94,-99.20,99.48,-94.41,-0.34,23.16
1.6333,49,-1.51,-99.10,98.94,-97.59,-0.23,13.16,-1.96,-99.08,99.28,-92.21,-0.36,23.16
1.6667,50,-1.51,-99.11,98.94,-96.86,-0.23,13.16,-1.98,-98.99,99.04,-89.77,-0.40,23.16
1.7000,51,-1.51,-99.12,98.93,-95.83,-0.23,13.16,-2.01,-98.93,98.74,-87.22,-0.46,23.16
1.7333,52,-1.51,-99.13,98.91,-94.47,-0.24,13.16,-2.03,-98.89,98.43,-84.63,-0.53,23.16
1.7667,53,-1.51,-99.14,98.87,-92.80,-0.26,13.16,-2.05,-98.87,98.11,-82.04,-0.64,23.16
1.8000,54,-1.51,-99.15,98.83,-90.88,-0.30,13.16,-2.07,-98.87,97.82,-79.49,-0.77,23.16
1.8333,55,-1.51,-99.16,98.78,-88.76,-0.37,13.16,-2.08,-98.88,97.59,-77.01,-0.91,23.16
1.8667,56,-1.51,-99.16,98.72,-86.49,-0.46,13.16,-2.09,-98.93,97.44,-74.61,-1.06,23.16
1.9000,57,-1.51,-99.17,98.65,-84.13,-0.57,13.16,-2.09,-98.99,97.38,-72.23,-1.21,23.16
1.9333,58,-1.51,-99.17,98.59,-81.72,-0.71,13.16,-2.10,-99.06,97.40,-69.85,-1.34,23.16
1.9667,59,-1.51,-99.19,98.54,-79.30,-0.84,13.16,-2.10,-99.10,97.49,-67.48,-1.45,23.16
2.0000,60,-1.51,-99.21,98.50,-76.88,-0.98,13.16,-2.10,-99.13,97.63,-65.05,-1.53,23.16
2.0333,61,-1.51,-99.25,98.48,-74.45,-1.11,13.16,-2.10,-99.07,97.79,-62.56,-1.59,23.16
2.0667,62,-1.51,-99.30,98.46,-71.99,-1.23,13.16,-2.11,-98.91,97.93,-60.06,-1.62,23.16
2.1000,63,-1.51,-99.35,98.45,-69.48,-1.32,13.16,-2.12,-98.61,98.06,-57.61,-1.62,23.16
2.1333,64,-1.51,-99.36,98.45,-66.93,-1.40,13.16,-2.13,-98.11,98.15,-55.27,-1.60,23.16
2.1667,65,-1.50,-99.30,98.45,-64.35,-1.45,13.16,-2.14,-97.35,98.20,-53.11,-1.56,23.16
2.2000,66,-1.50,-99.14,98.46,-61.77,-1.48,13.16,-2.15,-96.32,98.19,-51.20,-1.51,23.16
2.2333,67,-1.49,-98.83,98.47,-59.24,-1.49,13.16,-2.16,-95.03,98.12,-49.59,-1.45,23.16
2.2667,68,-1.49,-98.33,98.48,-56.82,-1.49,13.16,-2.17,-93.45,97.95,-48.32,-1.38,23.16
2.3000,69,-1.50,-97.60,98.52,-54.56,-1.47,13.16,-2.17,-91.62,97.67,-47.41,-1.31,23.16
2.3333,70,-1.51,-96.62,98.56,-52.54,-1.45,13.16,-2.18,-89.59,97.27,-46.82,-1.24,23.16
2.3667,71,-1.52,-95.37,98.60,-50.83,-1.42,13.16,-2.18,-87.36,96.72,-46.49,-1.18,23.16
2.4000,72,-1.55,-93.87,98.65,-49.44,-1.39,13.16,-2.18,-84.96,95.99,-46.37,-1.12,23.16
2.4333,73,-1.58,-92.11,98.66,-48.38,-1.35,13.16,-2.18,-82.47,95.08,-46.41,-1.08,23.16
2.4667,74,-1.62,-90.15,98.62,-47.63,-1.31,13.16,-2.18,-79.96,94.02,-46.53,-1.06,23.16
2.5000,75,-1.66,-88.02,98.50,-47.14,-1.28,13.16,-2.17,-77.41,92.79,-46.70,-1.05,23.16
2.5333,76,-1.71,-85.77,98.26,-46.85,-1.25,13.16,-2.17,-74.85,91.41,-46.87,-1.06,23.16
2.5667,77,-1.75,-83.40,97.88,-46.73,-1.22,13.16,-2.17,-72.32,89.98,-47.02,-1.09,23.16
2.6000,78,-1.78,-80.96,97.34,-46.71,-1.20,13.16,-2.17,-69.77,88.49,-47.13,-1.12,23.16
2.6333,79,-1.80,-78.46,96.63,-46.75,-1.19,13.16,-2.17,-67.22,87.01,-47.20,-1.17,23.16
2.6667,80,-1.82,-75.92,95.75,-46.81,-1.18,13.16,-2.17,-64.71,85.58,-47.25,-1.21,23.16
2.7000,81,-1.83,-73.37,94.73,-46.87,-1.18,13.16,-2.17,-62.21,84.19,-47.29,-1.24,23.16
2.7333,82,-1.83,-70.80,93.59,-46.90,-1.18,13.16,-2.17,-59.66,82.83,-47.33,-1.26,23.16
2.7667,83,-1.83,-68.21,92.36,-46.92,-1.18,13.16,-2.18,-57.07,81.51,-47.37,-1.26,23.16
2.8000,84,-1.83,-65.59,91.08,-46.93,-1.19,13.16,-2.18,-54.38,80.20,-47.40,-1.25,23.16
2.8333,85,-1.82,-62.94,89.77,-46.93,-1.19,13.16,-2.19,-51.59,78.89,-47.44,-1.23,23.16
2.8667,86,-1.82,-60.26,88.44,-46.93,-1.19,13.16,-2.19,-48.74,77.57,-47.47,-1.19,23.16
2.9000,87,-1.82,-57.53,87.11,-46.94,-1.19,13.16,-2.19,-45.85,76.25,-47.51,-1.16,23.16
2.9333,88,-1.82,-54.77,85.78,-46.94,-1.19,13.16,-2.18,-42.96,74.91,-47.54,-1.12,23.16
2.9667,89,-1.82,-51.99,84.46,-46.94,-1.19,13.16,-2.16,-40.02,73.55,-47.58,-1.08,23.16
3.0000,90,-1.82,-49.16,83.14,-46.94,-1.19,13.16,-2.14,-37.10,72.19,-47.61,-1.05,23.16
3.0333,91,-1.82,-46.30,81.81,-46.94,-1.19,13.16,-2.10,-34.24,70.85,-47.63,-1.03,23.16
3.0667,92,-1.82,-43.42,80.48,-46.94,-1.19,13.16,-2.06,-31.40,69.52,-47.65,-1.01,23.16
3.1000,93,-1.82,-40.53,79.13,-46.94,-1.19,13.16,-2.01,-28.62,68.23,-47.67,-1.00,23.16
3.1333,94,-1.82,-37.65,77.78,-46.94,-1.19,13.16,-1.95,-25.88,66.96,-47.67,-0.99,23.16
3.1667,95,-1.82,-34.79,76.44,-46.94,-1.19,13.16,-1.89,-23.12,65.69,-47.68,-0.98,23.16
3.2000,96,-1.82,-31.95,75.09,-46.94,-1.18,13.16,-1.84,-20.34,64.41,-47.68,-0.98,23.16
3.2333,97,-1.82,-29.10,73.75,-46.94,-1.18,13.16,-1.78,-17.51,63.11,-47.68,-0.99,23.16
3.2667,98,-1.82,-26.25,72.40,-46.94,-1.17,13.16,-1.73,-14.62,61.78,-47.67,-0.99,23.16
3.3000,99,-1.82,-23.38,71.04,-46.94,-1.16,13.16,-1.69,-11.75,60.42,-47.67,-1.00,23.16
3.3333,100,-1.82,-20.47,69.66,-46.94,-1.15,13.16,-1.66,-8.93,59.04,-47.67,-1.02,23.16
3.3667,101,-1.82,-17.54,68.28,-46.94,-1.15,13.16,-1.63,-6.21,57.61,-47.66,-1.04,23.16
3.4000,102,-1.82,-14.60,66.88,-46.94,-1.14,13.16,-1.60,-3.67,56.15,-47.67,-1.06,23.16
3.4333,103,-1.82,-11.67,65.46,-46.94,-1.14,13.16,-1.57,-1.37,54.65,-47.67,-1.09,23.16
3.4667,104,-1.82,-8.79,64.03,-46.94,-1.14,13.16,-1.55,0.61,53.13,-47.67,-1.11,23.16
3.5000,105,-1.81,-6.01,62.59,-46.94,-1.14,13.16,-1.53,2.23,51.63,-47.67,-1.14,23.16
3.5333,106,-1.80,-3.41,61.13,-46.94,-1.14,13.16,-1.52,3.51,50.16,-47.67,-1.16,23.16
3.5667,107,-1.80,-1.04,59.66,-46.94,-1.14,13.16,-1.50,4.47,48.75,-47.67,-1.18,23.16
3.6000,108,-1.79,1.04,58.21,-46.94,-1.14,13.16,-1.49,5.19,47.41,-47.67,-1.20,23.16
3.6333,109,-1.77,2.80,56.77,-46.94,-1.14,13.16,-1.48,5.70,46.20,-47.67,-1.22,23.16
3.6667,110,-1.76,4.23,55.36,-46.94,-1.14,13.16,-1.48,6.04,45.17,-47.67,-1.24,23.16
3.7000,111,-1.75,5.34,54.00,-46.94,-1.14,13.16,-1.49,6.29,44.30,-47.67,-1.26,23.16
3.7333,112,-1.74,6.17,52.70,-46.94,-1.14,13.16,-1.50,6.50,43.66,-47.67,-1.28,23.16
3.7667,113,-1.74,6.75,51.51,-46.94,-1.14,13.16,-1.50,6.71,43.22,-47.67,-1.29,23.16
3.8000,114,-1.75,7.17,50.45,-46.94,-1.14,13.16,-1.50,6.96,42.92,-47.67,-1.31,23.16
3.8333,115,-1.76,7.47,49.55,-46.94,-1.14,13.16,-1.49,7.28,42.72,-47.67,-1.32,23.16
3.8667,116,-1.77,7.70,48.81,-46.94,-1.14,13.16,-1.45,7.66,42.56,-47.67,-1.33,23.16
3.9000,117,-1.78,7.93,48.23,-46.94,-1.14,13.16,-1.39,8.13,42.38,-47.67,-1.33,23.16
3.9333,118,-1.79,8.20,47.78,-46.94,-1.14,13.16,-1.29,8.69,42.12,-47.67,-1.33,23.16
3.9667,119,-1.79,8.55,47.43,-46.94,-1.14,13.16,-1.16,9.33,41.73,-47.67,-1.32,23.16
4.0000,120,-1.77,8.98,47.14,-46.94,-1.14,13.16,-0.99,10.07,41.17,-47.67,-1.30,23.16
4.0333,121,-1.72,9.51,46.84,-46.94,-1.14,13.16,-0.79,10.89,40.41,-47.67,-1.28,23.16
4.0667,122,-1.63,10.14,46.48,-46.94,-1.14,13.16,-0.55,11.78,39.48,-47.67,-1.26,23.16
4.1000,123,-1.51,10.86,46.02,-46.94,-1.14,13.16,-0.29,12.69,38.43,-47.67,-1.24,23.16
4.1333,124,-1.34,11.67,45.43,-46.94,-1.14,13.16,-0.00,13.62,37.29,-47.67,-1.23,23.16
4.1667,125,-1.14,12.54,44.68,-46.94,-1.14,13.16,0.30,14.53,36.12,-47.67,-1.22,23.16
4.2000,126,-0.89,13.47,43.80,-46.94,-1.14,13.16,0.62,15.40,34.99,-47.67,-1.21,23.16
4.2333,127,-0.62,14.43,42.80,-46.94,-1.14,13.16,0.96,16.22,33.93,-47.67,-1.21,23.16
4.2667,128,-0.32,15.38,41.72,-46.94,-1.14,13.16,1.31,16.97,32.98,-47.67,-1.21,23.16
4.3000,129,-0.00,16.31,40.62,-46.94,-1.14,13.16,1.67,17.65,32.18,-47.67,-1.21,23.16
4.3333,130,0.33,17.19,39.53,-46.94,-1.14,13.16,2.04,18.26,31.52,-47.67,-1.21,23.16
4.3667,131,0.67,18.00,38.50,-46.94,-1.14,13.16,2.40,18.80,31.03,-47.67,-1.21,23.16
4.4000,132,1.02,18.73,37.58,-46.94,-1.14,13.16,2.76,19.27,30.68,-47.67,-1.21,23.16
4.4333,133,1.37,19.38,36.78,-46.94,-1.14,13.16,3.10,19.68,30.45,-47.67,-1.20,23.16
4.4667,134,1.72,19.93,36.12,-46.94,-1.14,13.16,3.43,20.01,30.31,-47.67,-1.19,23.16
4.5000,135,2.07,20.38,35.61,-46.94,-1.14,13.16,3.72,20.29,30.25,-47.67,-1.17,23.16
4.5333,136,2.42,20.76,35.22,-46.94,-1.14,13.16,3.99,20.51,30.24,-47.67,-1.16,23.16
4.5667,137,2.76,21.06,34.96,-46.94,-1.14,13.16,4.23,20.68,30.26,-47.67,-1.15,23.16
4.6000,138,3.08,21.28,34.79,-46.94,-1.14,13.16,4.45,20.81,30.28,-47.67,-1.13,23.16
4.6333,139,3.39,21.44,34.70,-46.94,-1.14,13.16,4.65,20.92,30.31,-47.67,-1.12,23.16
4.6667,140,3.68,21.56,34.66,-46.94,-1.14,13.16,4.85,21.00,30.34,-47.67,-1.11,23.16
4.7000,141,3.94,21.64,34.65,-46.94,-1.14,13.16,5.04,21.07,30.35,-47.67,-1.10,23.16
4.7333,142,4.18,21.69,34.66,-46.94,-1.14,13.16,5.25,21.12,30.36,-47.67,-1.10,23.16
4.7667,143,4.41,21.72,34.68,-46.94,-1.14,13.16,5.46,21.17,30.37,-47.67,-1.10,23.16
4.8000,144,4.62,21.73,34.69,-46.94,-1.14,13.16,5.69,21.21,30.37,-47.67,-1.10,23.16
4.8333,145,4.82,21.74,34.70,-46.94,-1.14,13.16,5.94,21.25,30.37,-47.67,-1.09,23.16
4.8667,146,5.02,21.73,34.71,-46.94,-1.14,13.16,6.18,21.28,30.37,-47.67,-1.09,23.16
4.9000,147,5.22,21.73,34.71,-46.94,-1.14,13.16,6.43,21.30,30.36,-47.67,-1.09,23.16
4.9333,148,5.43,21.73,34.71,-46.94,-1.14,13.16,6.66,21.31,30.36,-47.67,-1.09,23.16
4.9667,149,5.65,21.73,34.71,-46.94,-1.14,13.16,6.88,21.31,30.36,-47.67,-1.09,23.16
5.0000,150,5.87,21.73,34.71,-46.94,-1.14,13.16,7.08,21.30,30.36,-47.67,-1.09,23.16
5.0333,151,6.09,21.73,34.71,-46.94,-1.14,13.16,7.26,21.28,30.36,-47.67,-1.09,23.16
5.0667,152,6.32,21.71,34.71,-46.94,-1.14,13.16,7.40,21.26,30.36,-47.67,-1.10,23.16
5.1000,153,6.53,21.69,34.71,-46.94,-1.14,13.16,7.52,21.25,30.36,-47.67,-1.10,23.16
5.1333,154,6.74,21.67,34.71,-46.94,-1.14,13.16,7.62,21.25,30.36,-47.67,-1.10,23.16
5.1667,155,6.92,21.64,34.71,-46.94,-1.14,13.16,7.72,21.27,30.36,-47.67,-1.11,23.16
5.2000,156,7.09,21.63,34.71,-46.94,-1.14,13.16,7.82,21.31,30.36,-47.67,-1.11,23.16
5.2333,157,7.25,21.64,34.71,-46.94,-1.14,13.16,7.94,21.37,30.36,-47.67,-1.11,23.16
5.2667,158,7.38,21.69,34.71,-46.94,-1.14,13.16,8.07,21.47,30.37,-47.67,-1.12,23.16
5.3000,159,7.51,21.77,34.70,-46.94,-1.14,13.16,8.22,21.59,30.40,-47.67,-1.12,23.16
5.3333,160,7.64,21.89,34.70,-46.94,-1.14,13.16,8.40,21.74,30.45,-47.67,-1.12,23.16
5.3667,161,7.76,22.05,34.71,-46.94,-1.14,13.16,8.60,21.92,30.50,-47.67,-1.12,23.16
5.4000,162,7.90,22.26,34.73,-46.94,-1.14,13.16,8.81,22.13,30.55,-47.67,-1.11,23.16
5.4333,163,8.05,22.51,34.77,-46.94,-1.14,13.16,9.03,22.36,30.57,-47.67,-1.11,23.16
5.4667,164,8.21,22.79,34.82,-46.94,-1.14,13.16,9.25,22.64,30.53,-47.67,-1.10,23.16
5.5000,165,8.39,23.09,34.86,-46.94,-1.14,13.16,9.46,22.95,30.40,-47.67,-1.09,23.16
5.5333,166,8.58,23.41,34.89,-46.94,-1.14,13.16,9.65,23.32,30.15,-47.67,-1.09,23.16
5.5667,167,8.77,23.74,34.88,-46.94,-1.14,13.16,9.83,23.75,29.76,-47.67,-1.08,23.16
5.6000,168,8.97,24.10,34.81,-46.94,-1.14,13.16,10.01,24.24,29.21,-47.67,-1.07,23.16
5.6333,169,9.16,24.51,34.64,-46.94,-1.14,13.16,10.18,24.79,28.50,-47.67,-1.06,23.16
5.6667,170,9.35,24.97,34.36,-46.94,-1.14,13.16,10.35,25.38,27.66,-47.67,-1.06,23.16
5.7000,171,9.53,25.48,33.93,-46.94,-1.14,13.16,10.52,26.00,26.74,-47.67,-1.05,23.16
5.7333,172,9.70,26.05,33.37,-46.94,-1.14,13.16,10.71,26.63,25.78,-47.67,-1.05,23.16
5.7667,173,9.87,26.66,32.67,-46.94,-1.14,13.16,10.90,27.22,24.86,-47.67,-1.04,23.16
