timestamp,frame_index,obs_shoulder_pan,obs_shoulder_lift,obs_elbow_flex,obs_wrist_flex,obs_wrist_roll,obs_gripper,act_shoulder_pan,act_shoulder_lift,act_elbow_flex,act_wrist_flex,act_wrist_roll,act_gripper
0.0000,0,8.93,-99.00,98.83,-96.78,1.30,13.16,-3.55,-99.66,99.64,-99.91,-1.30,23.16
0.0333,1,6.74,-99.00,98.83,-96.99,0.85,13.16,-3.99,-99.66,99.64,-99.91,-1.30,23.16
0.0667,2,4.73,-99.00,98.83,-97.19,0.44,13.16,-4.38,-99.66,99.64,-99.91,-1.30,23.16
0.1000,3,2.91,-99.00,98.83,-97.37,0.07,13.16,-4.72,-99.66,99.64,-99.91,-1.30,23.16
0.1333,4,1.27,-99.00,98.83,-97.52,-0.25,13.16,-5.02,-99.66,99.64,-99.91,-1.30,23.16
0.1667,5,-0.19,-99.00,98.83,-97.65,-0.54,13.16,-5.27,-99.66,99.64,-99.91,-1.30,23.16
0.2000,6,-1.46,-99.00,98.83,-97.76,-0.78,13.16,-5.47,-99.66,99.64,-99.91,-1.30,23.16
0.2333,7,-2.55,-99.00,98.83,-97.84,-0.98,13.16,-5.62,-99.66,99.64,-99.91,-1.30,23.16
0.2667,8,-3.44,-99.00,98.83,-97.88,-1.11,13.16,-5.67,-99.66,99.64,-99.91,-1.30,23.16
0.3000,9,-4.13,-99.00,98.83,-97.91,-1.21,13.16,-5.69,-99.66,99.64,-99.91,-1.30,23.16
0.3333,10,-4.63,-99.00,98.83,-97.92,-1.27,13.16,-5.68,-99.66,99.64,-99.91,-1.30,23.16
0.3667,11,-4.98,-99.00,98.83,-97.92,-1.30,13.16,-5.65,-99.66,99.64,-99.91,-1.30,23.16
0.4000,12,-5.18,-99.00,98.83,-97.91,-1.31,13.16,-5.61,-99.66,99.64,-99.91,-1.30,23.16
0.4333,13,-5.27,-99.00,98.83,-97.90,-1.31,13.16,-5.58,-99.66,99.64,-99.91,-1.30,23.16
0.4667,14,-5.27,-99.00,98.83,-97.90,-1.31,13.16,-5.56,-99.66,99.64,-99.91,-1.30,23.16
0.5000,15,-5.21,-99.00,98.83,-97.90,-1.30,13.16,-5.56,-99.66,99.64,-99.91,-1.30,23.16
0.5333,16,-5.15,-99.00,98.83,-97.90,-1.29,13.16,-5.57,-99.66,99.64,-99.91,-1.30,23.16
0.5667,17,-5.11,-99.00,98.83,-97.90,-1.29,13.16,-5.57,-99.66,99.64,-99.91,-1.30,23.16
0.6000,18,-5.09,-99.00,98.83,-97.90,-1.30,13.16,-5.57,-99.66,99.64,-99.91,-1.30,23.16
0.6333,19,-5.08,-99.00,98.83,-97.90,-1.30,13.16,-5.57,-99.66,99.64,-99.91,-1.30,23.16
0.6667,20,-5.07,-99.00,98.83,-97.90,-1.30,13.16,-5.57,-99.66,99.64,-99.91,-1.30,23.16
0.7000,21,-5.07,-99.00,98.83,-97.90,-1.30,13.16,-5.57,-99.66,99.64,-99.91,-1.30,23.16
0.7333,22,-5.07,-99.00,98.83,-97.90,-1.30,13.16,-5.57,-99.66,99.64,-99.91,-1.30,23.16
0.7667,23,-5.07,-99.00,98.83,-97.90,-1.30,13.16,-5.57,-99.66,99.64,-99.91,-1.30,23.16
0.8000,24,-5.07,-99.00,98.83,-97.90,-1.30,13.16,-5.57,-99.66,99.64,-99.91,-1.30,23.16
