timestamp,frame_index,obs_shoulder_pan,obs_shoulder_lift,obs_elbow_flex,obs_wrist_flex,obs_wrist_roll,obs_gripper,act_shoulder_pan,act_shoulder_lift,act_elbow_flex,act_wrist_flex,act_wrist_roll,act_gripper
0.0000,0,8.25,-99.02,98.83,-96.73,1.59,10.53,-2.88,-99.83,99.64,-99.83,-3.08,20.53
0.0333,1,6.47,-99.03,98.83,-96.99,0.79,10.53,-2.88,-99.83,99.64,-99.83,-3.08,20.53
0.0667,2,4.85,-99.05,98.83,-97.22,0.07,10.53,-2.88,-99.83,99.64,-99.83,-3.08,20.53
0.1000,3,3.39,-99.06,98.83,-97.42,-0.58,10.53,-2.88,-99.83,99.64,-99.83,-3.08,20.53
0.1333,4,2.09,-99.07,98.83,-97.60,-1.16,10.53,-2.88,-99.83,99.64,-99.83,-3.08,20.53
0.1667,5,0.95,-99.08,98.83,-97.74,-1.66,10.53,-2.88,-99.83,99.64,-99.83,-3.08,20.53
0.2000,6,-0.04,-99.08,98.83,-97.86,-2.09,10.53,-2.88,-99.83,99.64,-99.83,-3.08,20.53
0.2333,7,-0.86,-99.09,98.83,-97.95,-2.44,10.53,-2.88,-99.83,99.64,-99.83,-3.08,20.53
0.2667,8,-1.67,-99.09,98.83,-97.99,-2.76,10.53,-2.88,-99.83,99.64,-99.83,-3.08,20.53
0.3000,9,-2.17,-99.08,98.83,-97.96,-2.94,10.53,-2.88,-99.83,99.64,-99.83,-3.08,20.53
0.3333,10,-2.37,-99.08,98.83,-97.94,-2.98,10.53,-2.88,-99.83,99.64,-99.83,-3.08,20.53
0.3667,11,-2.38,-99.08,98.83,-97.94,-2.98,10.53,-2.88,-99.83,99.64,-99.83,-3.08,20.53
0.4000,12,-2.41,-99.08,98.83,-97.95,-3.00,10.53,-2.88,-99.83,99.64,-99.83,-3.08,20.53
0.4333,13,-2.44,-99.08,98.83,-97.96,-3.02,10.53,-2.88,-99.83,99.64,-99.83,-3.08,20.53
0.4667,14,-2.47,-99.08,98.83,-97.97,-3.03,10.53,-2.88,-99.83,99.64,-99.83,-3.08,20.53
0.5000,15,-2.47,-99.08,98.83,-97.98,-3.03,10.53,-2.88,-99.83,99.64,-99.83,-3.08,20.53
0.5333,16,-2.47,-99.08,98.83,-97.99,-3.02,10.53,-2.88,-99.83,99.64,-99.83,-3.08,20.53
0.5667,17,-2.46,-99.08,98.83,-97.99,-3.01,10.53,-2.88,-99.83,99.64,-99.83,-3.08,20.53
