timestamp,frame_index,obs_shoulder_pan,obs_shoulder_lift,obs_elbow_flex,obs_wrist_flex,obs_wrist_roll,obs_gripper,act_shoulder_pan,act_shoulder_lift,act_elbow_flex,act_wrist_flex,act_wrist_roll,act_gripper
0.0000,0,6.24,-99.00,98.83,-96.71,1.37,13.16,12.21,-99.83,99.64,-100.00,-0.98,23.16
0.0333,1,7.20,-99.04,98.83,-96.97,0.96,13.16,12.21,-99.83,99.64,-100.00,-0.99,23.16
0.0667,2,8.07,-99.07,98.83,-97.21,0.58,13.16,12.21,-99.83,99.64,-100.00,-0.99,23.16
0.1000,3,8.86,-99.10,98.83,-97.42,0.25,13.16,12.21,-99.83,99.64,-100.00,-0.99,23.16
0.1333,4,9.56,-99.12,98.83,-97.60,-0.05,13.16,12.21,-99.83,99.64,-100.00,-1.00,23.16
0.1667,5,10.17,-99.14,98.83,-97.74,-0.30,13.16,12.21,-99.83,99.64,-100.00,-1.00,23.16
0.2000,6,10.70,-99.16,98.83,-97.86,-0.52,13.16,12.21,-99.83,99.64,-100.00,-1.01,23.16
0.2333,7,11.14,-99.17,98.83,-97.95,-0.70,13.16,12.21,-99.83,99.64,-100.00,-1.01,23.16
0.2667,8,11.56,-99.18,98.83,-97.98,-0.85,13.16,12.21,-99.83,99.64,-100.00,-1.02,23.16
0.3000,9,11.81,-99.17,98.83,-97.95,-0.92,13.16,12.21,-99.83,99.64,-100.00,-1.03,23.16
0.3333,10,11.90,-99.17,98.83,-97.92,-0.95,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
0.3667,11,11.92,-99.17,98.83,-97.91,-0.97,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
0.4000,12,11.92,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.05,23.16
0.4333,13,11.95,-99.17,98.83,-97.90,-0.99,13.16,12.21,-99.83,99.64,-100.00,-1.05,23.16
0.4667,14,11.98,-99.17,98.83,-97.90,-0.99,13.16,12.21,-99.83,99.64,-100.00,-1.05,23.16
0.5000,15,11.98,-99.17,98.83,-97.90,-0.99,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
0.5333,16,11.97,-99.17,98.83,-97.90,-0.99,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
0.5667,17,11.97,-99.17,98.83,-97.90,-0.99,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
0.6000,18,11.96,-99.17,98.83,-97.90,-0.99,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
0.6333,19,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
0.6667,20,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
0.7000,21,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
0.7333,22,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
0.7667,23,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
0.8000,24,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
0.8333,25,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
0.8667,26,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
0.9000,27,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
0.9333,28,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
0.9667,29,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
1.0000,30,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
1.0333,31,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
1.0667,32,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
1.1000,33,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
1.1333,34,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.03,23.16
1.1667,35,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.03,23.16
1.2000,36,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.04,23.16
1.2333,37,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.05,23.16
1.2667,38,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.07,23.16
1.3000,39,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.09,23.16
1.3333,40,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.11,23.16
1.3667,41,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.13,23.16
1.4000,42,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.15,23.16
1.4333,43,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.17,23.16
1.4667,44,11.95,-99.17,98.83,-97.90,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.20,23.16
1.5000,45,11.95,-99.17,98.83,-97.90,-0.97,13.16,12.21,-99.83,99.64,-100.00,-1.21,23.16
1.5333,46,11.95,-99.17,98.83,-97.89,-0.98,13.16,12.21,-99.83,99.64,-100.00,-1.23,23.16
1.5667,47,11.95,-99.17,98.83,-97.89,-0.99,13.16,12.21,-99.83,99.64,-100.00,-1.24,23.16
1.6000,48,11.95,-99.17,98.83,-97.90,-1.01,13.16,12.21,-99.83,99.64,-100.00,-1.23,23.16
1.6333,49,11.95,-99.17,98.83,-97.90,-1.03,13.16,12.21,-99.83,99.64,-100.00,-1.24,23.16
