timestamp,frame_index,obs_shoulder_pan,obs_shoulder_lift,obs_elbow_flex,obs_wrist_flex,obs_wrist_roll,obs_gripper,act_shoulder_pan,act_shoulder_lift,act_elbow_flex,act_wrist_flex,act_wrist_roll,act_gripper
0.0000,0,6.94,-99.02,98.83,-96.57,1.14,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.0333,1,6.80,-99.03,98.83,-96.90,0.81,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.0667,2,6.68,-99.05,98.83,-97.20,0.51,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.1000,3,6.57,-99.06,98.83,-97.46,0.24,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.1333,4,6.48,-99.07,98.83,-97.68,0.01,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.1667,5,6.41,-99.08,98.83,-97.86,-0.19,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.2000,6,6.34,-99.08,98.83,-98.01,-0.35,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.2333,7,6.30,-99.09,98.83,-98.12,-0.48,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.2667,8,6.27,-99.09,98.83,-98.17,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.3000,9,6.28,-99.08,98.83,-98.13,-0.60,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.3333,10,6.29,-99.08,98.83,-98.09,-0.60,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.3667,11,6.30,-99.08,98.83,-98.07,-0.60,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.4000,12,6.31,-99.08,98.83,-98.07,-0.59,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.4333,13,6.31,-99.08,98.83,-98.07,-0.58,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.4667,14,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.5000,15,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.5333,16,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.5667,17,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.6000,18,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.6333,19,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.6667,20,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.7000,21,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.7333,22,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.7667,23,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.8000,24,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.8333,25,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.8667,26,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.9000,27,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.9333,28,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
0.9667,29,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
1.0000,30,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
1.0333,31,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
1.0667,32,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
1.1000,33,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
1.1333,34,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
1.1667,35,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
1.2000,36,6.31,-99.08,98.83,-98.07,-0.57,13.16,6.05,-99.75,99.64,-100.00,-0.68,23.16
