timestamp,frame_index,obs_shoulder_pan,obs_shoulder_lift,obs_elbow_flex,obs_wrist_flex,obs_wrist_roll,obs_gripper,act_shoulder_pan,act_shoulder_lift,act_elbow_flex,act_wrist_flex,act_wrist_roll,act_gripper
0.0000,0,6.88,-99.01,98.83,-96.56,1.37,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.0333,1,5.58,-99.05,98.83,-96.86,0.85,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.0667,2,4.40,-99.08,98.83,-97.12,0.38,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.1000,3,3.33,-99.11,98.83,-97.35,-0.04,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.1333,4,2.38,-99.13,98.83,-97.55,-0.42,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.1667,5,1.54,-99.15,98.83,-97.71,-0.74,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.2000,6,0.82,-99.17,98.83,-97.84,-1.02,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.2333,7,0.22,-99.18,98.83,-97.94,-1.25,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.2667,8,-0.35,-99.18,98.83,-97.99,-1.45,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.3000,9,-0.70,-99.17,98.83,-97.96,-1.55,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.3333,10,-0.84,-99.17,98.83,-97.93,-1.58,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.3667,11,-0.90,-99.17,98.83,-97.91,-1.60,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.4000,12,-0.92,-99.17,98.83,-97.90,-1.61,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.4333,13,-0.93,-99.17,98.83,-97.90,-1.62,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.4667,14,-0.93,-99.17,98.83,-97.90,-1.62,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.5000,15,-0.93,-99.17,98.83,-97.90,-1.62,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.5333,16,-0.91,-99.17,98.83,-97.90,-1.61,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.5667,17,-0.90,-99.17,98.83,-97.90,-1.61,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.6000,18,-0.89,-99.17,98.83,-97.90,-1.61,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.6333,19,-0.89,-99.17,98.83,-97.90,-1.61,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.6667,20,-0.89,-99.17,98.83,-97.90,-1.61,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.7000,21,-0.89,-99.17,98.83,-97.90,-1.61,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.7333,22,-0.89,-99.17,98.83,-97.90,-1.61,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.7667,23,-0.89,-99.17,98.83,-97.90,-1.61,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.8000,24,-0.89,-99.17,98.83,-97.90,-1.61,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.8333,25,-0.89,-99.17,98.83,-97.90,-1.61,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.8667,26,-0.89,-99.17,98.83,-97.90,-1.61,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.9000,27,-0.89,-99.17,98.83,-97.90,-1.61,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
0.9333,28,-0.89,-99.17,98.83,-97.90,-1.61,13.16,-1.30,-99.92,99.64,-99.91,-1.67,23.16
