timestamp,frame_index,obs_shoulder_pan,obs_shoulder_lift,obs_elbow_flex,obs_wrist_flex,obs_wrist_roll,obs_gripper,act_shoulder_pan,act_shoulder_lift,act_elbow_flex,act_wrist_flex,act_wrist_roll,act_gripper
0.0000,0,8.10,-99.02,98.90,-96.63,1.23,13.16,-2.09,-99.75,99.64,-100.00,-1.30,23.16
0.0333,1,6.53,-99.03,98.92,-96.89,0.79,13.16,-2.09,-99.75,99.64,-100.00,-1.30,23.16
0.0667,2,5.10,-99.05,98.94,-97.13,0.39,13.16,-2.09,-99.75,99.64,-100.00,-1.30,23.16
0.1000,3,3.81,-99.06,98.95,-97.34,0.04,13.16,-2.09,-99.75,99.64,-100.00,-1.30,23.16
0.1333,4,2.65,-99.07,98.97,-97.52,-0.28,13.16,-2.09,-99.75,99.64,-100.00,-1.30,23.16
0.1667,5,1.62,-99.07,98.98,-97.67,-0.55,13.16,-2.09,-99.75,99.64,-100.00,-1.30,23.16
0.2000,6,0.73,-99.08,98.99,-97.80,-0.78,13.16,-2.09,-99.75,99.64,-100.00,-1.30,23.16
0.2333,7,-0.03,-99.09,99.00,-97.89,-0.97,13.16,-2.09,-99.75,99.64,-100.00,-1.30,23.16
0.2667,8,-0.61,-99.09,99.01,-97.94,-1.10,13.16,-2.09,-99.75,99.64,-100.00,-1.30,23.16
0.3000,9,-1.06,-99.09,99.01,-97.96,-1.19,13.16,-2.09,-99.75,99.64,-100.00,-1.30,23.16
0.3333,10,-1.39,-99.09,99.01,-97.96,-1.25,13.16,-2.09,-99.75,99.64,-100.00,-1.30,23.16
0.3667,11,-1.60,-99.09,99.01,-97.95,-1.28,13.16,-2.09,-99.75,99.64,-100.00,-1.30,23.16
0.4000,12,-1.72,-99.08,99.01,-97.93,-1.29,13.16,-2.09,-99.75,99.64,-100.00,-1.30,23.16
0.4333,13,-1.77,-99.08,99.01,-97.92,-1.28,13.16,-2.09,-99.75,99.64,-100.00,-1.30,23.16
