timestamp,frame_index,obs_shoulder_pan,obs_shoulder_lift,obs_elbow_flex,obs_wrist_flex,obs_wrist_roll,obs_gripper,act_shoulder_pan,act_shoulder_lift,act_elbow_flex,act_wrist_flex,act_wrist_roll,act_gripper
0.0000,0,7.85,-99.02,98.90,-96.74,1.23,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.0333,1,6.48,-99.03,98.92,-97.02,0.88,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.0667,2,5.23,-99.05,98.93,-97.26,0.57,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.1000,3,4.11,-99.06,98.95,-97.48,0.29,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.1333,4,3.11,-99.07,98.97,-97.66,0.04,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.1667,5,2.22,-99.08,98.98,-97.82,-0.17,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.2000,6,1.46,-99.08,98.99,-97.94,-0.35,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.2333,7,0.82,-99.09,99.00,-98.03,-0.50,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.2667,8,0.21,-99.09,99.01,-98.07,-0.61,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.3000,9,-0.16,-99.08,99.01,-98.04,-0.66,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.3333,10,-0.33,-99.08,99.02,-98.00,-0.68,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.3667,11,-0.40,-99.08,99.02,-97.99,-0.69,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.4000,12,-0.43,-99.08,99.01,-97.98,-0.69,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.4333,13,-0.45,-99.08,99.01,-97.98,-0.69,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.4667,14,-0.46,-99.08,99.01,-97.98,-0.69,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.5000,15,-0.46,-99.08,99.01,-97.98,-0.68,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.5333,16,-0.45,-99.08,99.01,-97.98,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.5667,17,-0.44,-99.08,99.01,-97.98,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.6000,18,-0.43,-99.08,99.01,-97.98,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.6333,19,-0.43,-99.08,99.01,-97.98,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.6667,20,-0.43,-99.08,99.01,-97.98,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.7000,21,-0.43,-99.08,99.01,-97.98,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.7333,22,-0.43,-99.08,99.01,-97.98,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.7667,23,-0.43,-99.08,99.01,-97.98,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.8000,24,-0.43,-99.08,99.01,-97.98,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.8333,25,-0.43,-99.08,99.01,-97.98,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.8667,26,-0.43,-99.08,99.01,-97.98,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.9000,27,-0.43,-99.08,99.01,-97.98,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.9333,28,-0.43,-99.08,99.01,-97.98,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
0.9667,29,-0.43,-99.08,99.01,-97.98,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
1.0000,30,-0.43,-99.08,99.01,-97.98,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
1.0333,31,-0.43,-99.08,99.01,-97.98,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
1.0667,32,-0.43,-99.08,99.01,-97.98,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
1.1000,33,-0.43,-99.08,99.01,-97.98,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.73,20.53
1.1333,34,-0.43,-99.08,99.01,-97.98,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.74,20.53
1.1667,35,-0.43,-99.08,99.01,-97.99,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.76,20.53
1.2000,36,-0.43,-99.08,99.01,-98.00,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.78,20.53
1.2333,37,-0.43,-99.08,99.01,-98.01,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.79,20.53
1.2667,38,-0.43,-99.08,99.01,-98.02,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.78,20.53
1.3000,39,-0.43,-99.08,99.01,-98.03,-0.67,10.53,-0.83,-99.83,99.64,-99.91,-0.76,20.53
1.3333,40,-0.43,-99.08,99.01,-98.05,-0.67,10.53,-0.85,-99.83,99.64,-99.91,-0.72,20.53
1.3667,41,-0.43,-99.08,99.01,-98.06,-0.67,10.53,-0.85,-99.83,99.64,-99.91,-0.67,20.53
1.4000,42,-0.43,-99.08,99.01,-98.07,-0.67,10.53,-0.86,-99.83,99.64,-99.91,-0.60,20.53
1.4333,43,-0.43,-99.08,99.01,-98.07,-0.68,10.53,-0.85,-99.83,99.64,-99.91,-0.59,20.53
1.4667,44,-0.43,-99.08,99.01,-98.08,-0.69,10.53,-0.81,-99.83,99.64,-99.91,-0.54,20.53
1.5000,45,-0.43,-99.08,99.01,-98.07,-0.70,10.53,-0.76,-99.83,99.64,-99.91,-0.57,20.53
1.5333,46,-0.43,-99.08,99.01,-98.07,-0.72,10.53,-0.69,-99.83,99.64,-99.91,-0.54,20.53
1.5667,47,-0.43,-99.08,99.01,-98.07,-0.75,10.53,-0.62,-99.83,99.64,-99.91,-0.40,20.53
1.6000,48,-0.43,-99.08,99.01,-98.07,-0.78,10.53,-0.54,-99.83,99.64,-99.91,-0.02,20.53
1.6333,49,-0.43,-99.08,99.01,-98.07,-0.75,10.53,-0.46,-99.83,99.64,-99.91,0.54,20.53
1.6667,50,-0.43,-99.08,99.01,-98.07,-0.63,10.53,-0.38,-99.83,99.64,-99.91,1.25,20.53
1.7000,51,-0.43,-99.08,99.01,-98.07,-0.38,10.53,-0.32,-99.83,99.64,-99.91,2.06,20.53
1.7333,52,-0.43,-99.08,99.01,-98.07,0.02,10.53,-0.26,-99.83,99.64,-99.92,2.90,20.53
1.7667,53,-0.43,-99.08,99.01,-98.07,0.56,10.53,-0.24,-99.83,99.64,-99.92,3.73,20.53
1.8000,54,-0.43,-99.08,99.01,-98.07,1.20,10.53,-0.23,-99.83,99.64,-99.92,4.48,20.53
1.8333,55,-0.43,-99.08,99.01,-98.07,1.90,10.53,-0.25,-99.83,99.64,-99.92,5.12,20.53
1.8667,56,-0.43,-99.08,99.01,-98.07,2.62,10.53,-0.31,-99.83,99.64,-99.91,5.58,20.53
1.9000,57,-0.43,-99.08,99.01,-98.07,3.31,10.53,-0.38,-99.83,99.64,-99.92,5.82,20.53
1.9333,58,-0.43,-99.08,99.01,-98.07,3.94,10.53,-0.47,-99.83,99.64,-99.91,5.91,20.53
1.9667,59,-0.43,-99.08,99.01,-98.07,4.47,10.53,-0.57,-99.84,99.64,-99.87,5.79,20.53
2.0000,60,-0.43,-99.08,99.01,-98.07,4.86,10.53,-0.67,-99.84,99.64,-99.83,5.64,20.53
2.0333,61,-0.43,-99.08,99.01,-98.07,5.10,10.53,-0.77,-99.84,99.64,-99.76,5.51,20.53
2.0667,62,-0.43,-99.08,99.01,-98.07,5.22,10.53,-0.86,-99.83,99.64,-99.68,5.47,20.53
2.1000,63,-0.43,-99.08,99.01,-98.07,5.28,10.53,-0.93,-99.82,99.64,-99.59,5.43,20.53
2.1333,64,-0.43,-99.08,99.01,-98.07,5.28,10.53,-0.98,-99.81,99.68,-99.53,5.40,20.53
2.1667,65,-0.43,-99.08,99.01,-98.07,5.29,10.53,-1.01,-99.80,99.70,-99.47,5.37,20.53
2.2000,66,-0.43,-99.08,99.01,-98.07,5.30,10.53,-1.00,-99.81,99.80,-99.58,5.34,20.53
2.2333,67,-0.43,-99.08,99.01,-98.07,5.30,10.53,-0.98,-99.80,99.87,-99.71,5.31,20.53
2.2667,68,-0.43,-99.08,99.01,-98.08,5.30,10.53,-0.95,-99.78,99.90,-99.86,5.27,20.53
2.3000,69,-0.43,-99.08,99.06,-98.12,5.29,10.53,-0.94,-99.74,99.83,-99.60,5.23,20.53
2.3333,70,-0.43,-99.08,99.14,-98.27,5.29,10.53,-0.93,-99.67,99.49,-98.93,5.20,20.53
2.3667,71,-0.42,-99.08,99.20,-98.44,5.29,10.53,-0.92,-99.60,98.90,-98.04,5.20,20.53
2.4000,72,-0.42,-99.08,99.21,-98.47,5.28,10.53,-0.90,-99.50,97.88,-96.58,5.22,20.53
2.4333,73,-0.42,-99.08,99.13,-98.28,5.28,10.53,-0.88,-99.41,96.52,-94.74,5.28,20.53
2.4667,74,-0.43,-99.08,98.94,-97.85,5.28,10.53,-0.85,-99.34,94.86,-92.61,5.34,20.53
2.5000,75,-0.44,-99.08,98.55,-97.12,5.28,10.53,-0.83,-99.33,93.02,-90.29,5.40,20.53
2.5333,76,-0.45,-99.08,97.94,-96.09,5.29,10.53,-0.81,-99.43,91.11,-87.84,5.45,20.53
2.5667,77,-0.46,-99.09,97.09,-94.73,5.29,10.53,-0.79,-99.32,89.12,-85.12,5.49,20.53
2.6000,78,-0.47,-99.11,96.01,-93.05,5.30,10.53,-0.79,-99.17,87.28,-82.47,5.52,20.53
2.6333,79,-0.48,-99.17,94.75,-91.12,5.31,10.53,-0.79,-98.82,85.57,-79.96,5.53,20.53
