timestamp,frame_index,obs_shoulder_pan,obs_shoulder_lift,obs_elbow_flex,obs_wrist_flex,obs_wrist_roll,obs_gripper,act_shoulder_pan,act_shoulder_lift,act_elbow_flex,act_wrist_flex,act_wrist_roll,act_gripper
0.0000,0,7.37,-99.01,98.83,-96.62,1.08,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.0333,1,6.30,-99.05,98.83,-96.92,1.03,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.0667,2,5.32,-99.08,98.83,-97.18,0.98,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.1000,3,4.46,-99.11,98.83,-97.40,0.93,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.1333,4,3.69,-99.13,98.83,-97.60,0.89,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.1667,5,3.04,-99.15,98.83,-97.76,0.86,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.2000,6,2.48,-99.17,98.83,-97.88,0.84,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.2333,7,2.04,-99.18,98.83,-97.98,0.82,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.2667,8,1.68,-99.18,98.83,-98.00,0.81,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.3000,9,1.54,-99.17,98.83,-97.96,0.82,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.3333,10,1.55,-99.17,98.83,-97.91,0.83,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.3667,11,1.51,-99.17,98.83,-97.90,0.83,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.4000,12,1.50,-99.17,98.83,-97.90,0.83,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.4333,13,1.48,-99.17,98.83,-97.90,0.83,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.4667,14,1.48,-99.17,98.83,-97.90,0.83,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.5000,15,1.49,-99.17,98.83,-97.90,0.83,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.5333,16,1.50,-99.17,98.83,-97.90,0.83,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.5667,17,1.50,-99.17,98.83,-97.90,0.83,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.6000,18,1.51,-99.17,98.83,-97.90,0.83,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.6333,19,1.51,-99.17,98.83,-97.90,0.83,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.6667,20,1.51,-99.17,98.83,-97.90,0.83,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.7000,21,1.51,-99.17,98.83,-97.90,0.83,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.7333,22,1.51,-99.17,98.83,-97.90,0.83,13.16,1.15,-99.83,99.64,-99.91,0.74,23.16
0.7667,23,1.51,-99.17,98.83,-97.90,0.83,13.16,1.15,-99.83,99.64,-99.91,0.74,23.16
0.8000,24,1.51,-99.17,98.83,-97.90,0.83,13.16,1.15,-99.83,99.65,-99.91,0.74,23.16
0.8333,25,1.51,-99.17,98.83,-97.90,0.83,13.16,1.15,-99.83,99.64,-99.91,0.73,23.16
0.8667,26,1.51,-99.17,98.83,-97.90,0.83,13.16,1.15,-99.83,99.64,-99.91,0.72,23.16
0.9000,27,1.51,-99.17,98.83,-97.90,0.83,13.16,1.15,-99.83,99.63,-99.91,0.69,23.16
0.9333,28,1.51,-99.17,98.83,-97.90,0.83,13.16,1.15,-99.83,99.61,-99.91,0.66,23.16
0.9667,29,1.51,-99.17,98.83,-97.90,0.83,13.16,1.15,-99.83,99.61,-99.91,0.63,23.16
