timestamp,frame_index,obs_shoulder_pan,obs_shoulder_lift,obs_elbow_flex,obs_wrist_flex,obs_wrist_roll,obs_gripper,act_shoulder_pan,act_shoulder_lift,act_elbow_flex,act_wrist_flex,act_wrist_roll,act_gripper
0.0000,0,6.75,-99.13,99.37,-96.85,0.89,10.86,3.84,-99.83,99.55,-99.49,2.77,6.27
0.0333,1,6.31,-99.16,99.37,-96.97,1.18,10.54,3.84,-99.83,99.55,-99.49,2.77,6.27
0.0667,2,5.91,-99.20,99.37,-97.07,1.45,10.25,3.84,-99.83,99.55,-99.49,2.77,6.27
0.1000,3,5.55,-99.22,99.37,-97.17,1.68,9.98,3.84,-99.83,99.55,-99.49,2.77,6.27
0.1333,4,5.22,-99.25,99.37,-97.25,1.89,9.73,3.84,-99.83,99.55,-99.49,2.77,6.27
0.1667,5,4.93,-99.27,99.37,-97.31,2.08,9.51,3.84,-99.83,99.55,-99.49,2.77,6.27
0.2000,6,4.68,-99.29,99.37,-97.37,2.24,9.30,3.84,-99.83,99.55,-99.49,2.77,6.27
0.2333,7,4.47,-99.31,99.37,-97.41,2.37,9.12,3.84,-99.83,99.55,-99.49,2.77,6.27
0.2667,8,4.25,-99.33,99.37,-97.44,2.48,8.89,3.84,-99.83,99.55,-99.49,2.77,6.27
0.3000,9,4.10,-99.34,99.37,-97.44,2.55,8.70,3.84,-99.83,99.55,-99.49,2.77,6.27
0.3333,10,4.05,-99.34,99.37,-97.41,2.57,8.56,3.84,-99.83,99.55,-99.49,2.77,6.27
0.3667,11,4.02,-99.34,99.37,-97.40,2.58,8.50,3.84,-99.83,99.55,-99.49,2.77,6.27
0.4000,12,3.99,-99.34,99.37,-97.40,2.58,8.52,3.84,-99.83,99.55,-99.49,2.77,6.27
0.4333,13,3.98,-99.33,99.37,-97.40,2.58,8.58,3.84,-99.83,99.55,-99.49,2.77,6.27
0.4667,14,3.98,-99.33,99.37,-97.40,2.58,8.61,3.84,-99.83,99.55,-99.49,2.77,6.27
0.5000,15,3.99,-99.33,99.37,-97.40,2.58,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
0.5333,16,4.00,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
0.5667,17,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
0.6000,18,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
0.6333,19,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
0.6667,20,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
0.7000,21,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
0.7333,22,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
0.7667,23,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
0.8000,24,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
0.8333,25,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
0.8667,26,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
0.9000,27,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
0.9333,28,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
0.9667,29,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.0000,30,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.0333,31,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.0667,32,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.1000,33,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.1333,34,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.1667,35,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.2000,36,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.2333,37,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.2667,38,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.3000,39,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.3333,40,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.3667,41,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.4000,42,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.4333,43,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.4667,44,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.5000,45,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.5333,46,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.5667,47,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.6000,48,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.6333,49,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.6667,50,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.7000,51,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.7333,52,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.7667,53,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.8000,54,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.8333,55,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.8667,56,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.9000,57,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.77,6.27
1.9333,58,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.76,6.27
1.9667,59,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.75,6.27
2.0000,60,4.01,-99.33,99.37,-97.40,2.57,8.62,3.84,-99.83,99.55,-99.49,2.76,6.27
