timestamp,frame_index,obs_shoulder_pan,obs_shoulder_lift,obs_elbow_flex,obs_wrist_flex,obs_wrist_roll,obs_gripper,act_shoulder_pan,act_shoulder_lift,act_elbow_flex,act_wrist_flex,act_wrist_roll,act_gripper
0.0000,0,6.99,-98.98,98.80,-96.59,1.14,13.16,-0.51,-99.83,99.64,-99.91,1.88,23.16
0.0333,1,5.86,-99.01,98.82,-96.83,1.25,13.16,-0.51,-99.83,99.64,-99.91,1.88,23.16
0.0667,2,4.83,-99.05,98.84,-97.05,1.35,13.16,-0.51,-99.83,99.64,-99.91,1.88,23.16
0.1000,3,3.90,-99.07,98.86,-97.24,1.44,13.16,-0.51,-99.83,99.64,-99.91,1.88,23.16
0.1333,4,3.06,-99.10,98.88,-97.41,1.52,13.16,-0.51,-99.83,99.64,-99.91,1.88,23.16
0.1667,5,2.32,-99.12,98.89,-97.56,1.59,13.16,-0.51,-99.83,99.64,-99.91,1.88,23.16
0.2000,6,1.67,-99.14,98.91,-97.67,1.65,13.16,-0.51,-99.83,99.64,-99.91,1.88,23.16
0.2333,7,1.12,-99.16,98.93,-97.77,1.69,13.16,-0.51,-99.83,99.64,-99.91,1.88,23.16
0.2667,8,0.67,-99.16,98.94,-97.82,1.73,13.16,-0.51,-99.83,99.64,-99.91,1.88,23.16
0.3000,9,0.33,-99.17,98.96,-97.85,1.75,13.16,-0.51,-99.83,99.64,-99.91,1.88,23.16
0.3333,10,0.09,-99.17,98.98,-97.86,1.77,13.16,-0.51,-99.83,99.64,-99.91,1.88,23.16
0.3667,11,-0.08,-99.17,98.99,-97.86,1.77,13.16,-0.51,-99.83,99.64,-99.91,1.88,23.16
0.4000,12,-0.17,-99.17,99.00,-97.85,1.78,13.16,-0.51,-99.83,99.64,-99.91,1.88,23.16
0.4333,13,-0.21,-99.17,99.01,-97.84,1.77,13.16,-0.51,-99.83,99.64,-99.91,1.88,23.16
0.4667,14,-0.21,-99.17,99.01,-97.82,1.77,13.16,-0.51,-99.83,99.64,-99.91,1.88,23.16
