timestamp,frame_index,obs_shoulder_pan,obs_shoulder_lift,obs_elbow_flex,obs_wrist_flex,obs_wrist_roll,obs_gripper,act_shoulder_pan,act_shoulder_lift,act_elbow_flex,act_wrist_flex,act_wrist_roll,act_gripper
0.0000,0,8.02,-99.00,99.01,-96.57,1.17,13.16,-1.46,-99.83,99.64,-99.83,-0.94,23.16
0.0333,1,6.56,-99.04,99.01,-96.88,0.80,13.16,-1.46,-99.83,99.64,-99.83,-0.94,23.16
0.0667,2,5.23,-99.07,99.01,-97.15,0.47,13.16,-1.46,-99.83,99.64,-99.83,-0.94,23.16
0.1000,3,4.02,-99.10,99.01,-97.38,0.18,13.16,-1.46,-99.83,99.64,-99.83,-0.94,23.16
0.1333,4,2.94,-99.12,99.01,-97.59,-0.08,13.16,-1.46,-99.83,99.64,-99.83,-0.94,23.16
0.1667,5,1.99,-99.14,99.01,-97.76,-0.31,13.16,-1.46,-99.83,99.64,-99.83,-0.94,23.16
0.2000,6,1.16,-99.16,99.01,-97.90,-0.50,13.16,-1.46,-99.83,99.64,-99.83,-0.94,23.16
0.2333,7,0.46,-99.17,99.01,-98.00,-0.66,13.16,-1.46,-99.83,99.64,-99.83,-0.94,23.16
0.2667,8,-0.23,-99.18,99.01,-98.05,-0.79,13.16,-1.46,-99.83,99.64,-99.83,-0.94,23.16
0.3000,9,-0.68,-99.17,99.01,-98.03,-0.86,13.16,-1.46,-99.83,99.64,-99.83,-0.94,23.16
0.3333,10,-0.89,-99.17,99.01,-98.00,-0.87,13.16,-1.46,-99.83,99.64,-99.83,-0.94,23.16
0.3667,11,-0.98,-99.17,99.01,-97.99,-0.89,13.16,-1.46,-99.83,99.64,-99.83,-0.94,23.16
0.4000,12,-1.02,-99.17,99.01,-97.99,-0.90,13.16,-1.46,-99.83,99.64,-99.83,-0.94,23.16
0.4333,13,-1.05,-99.17,99.01,-97.99,-0.90,13.16,-1.46,-99.83,99.64,-99.83,-0.94,23.16
0.4667,14,-1.06,-99.17,99.01,-97.98,-0.89,13.16,-1.46,-99.83,99.64,-99.83,-0.94,23.16
0.5000,15,-1.07,-99.17,99.01,-97.98,-0.89,13.16,-1.46,-99.83,99.64,-99.83,-0.94,23.16
0.5333,16,-1.07,-99.17,99.01,-97.98,-0.88,13.16,-1.46,-99.83,99.64,-99.83,-0.94,23.16
0.5667,17,-1.07,-99.17,99.01,-97.98,-0.88,13.16,-1.46,-99.83,99.64,-99.83,-0.94,23.16
0.6000,18,-1.06,-99.17,99.01,-97.98,-0.88,13.16,-1.46,-99.83,99.64,-99.83,-0.94,23.16
0.6333,19,-1.05,-99.17,99.01,-97.98,-0.88,13.16,-1.46,-99.83,99.64,-99.83,-0.94,23.16
0.6667,20,-1.04,-99.17,99.01,-97.98,-0.88,13.16,-1.46,-99.83,99.64,-99.83,-0.94,23.16
