timestamp,frame_index,obs_shoulder_pan,obs_shoulder_lift,obs_elbow_flex,obs_wrist_flex,obs_wrist_roll,obs_gripper,act_shoulder_pan,act_shoulder_lift,act_elbow_flex,act_wrist_flex,act_wrist_roll,act_gripper
0.0000,0,6.84,-99.02,98.90,-96.77,0.98,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.0333,1,5.38,-99.03,98.93,-96.99,1.24,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.0667,2,4.05,-99.05,98.94,-97.18,1.47,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.1000,3,2.85,-99.06,98.96,-97.35,1.68,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.1333,4,1.76,-99.07,98.98,-97.50,1.86,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.1667,5,0.81,-99.07,98.99,-97.63,2.02,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.2000,6,-0.03,-99.08,99.00,-97.73,2.15,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.2333,7,-0.73,-99.09,99.01,-97.82,2.26,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.2667,8,-1.29,-99.09,99.01,-97.86,2.33,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.3000,9,-1.71,-99.09,99.01,-97.88,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.3333,10,-2.02,-99.09,99.02,-97.88,2.40,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.3667,11,-2.23,-99.09,99.02,-97.88,2.42,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.4000,12,-2.35,-99.08,99.01,-97.88,2.42,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.4333,13,-2.41,-99.08,99.01,-97.87,2.41,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.4667,14,-2.42,-99.08,99.01,-97.87,2.40,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.5000,15,-2.40,-99.08,99.01,-97.88,2.39,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.5333,16,-2.39,-99.08,99.01,-97.89,2.39,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.5667,17,-2.38,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.6000,18,-2.38,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.6333,19,-2.38,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.6667,20,-2.37,-99.08,99.01,-97.91,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.7000,21,-2.37,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.7333,22,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.7667,23,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.8000,24,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.8333,25,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.8667,26,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.9000,27,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.9333,28,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
0.9667,29,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.0000,30,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.0333,31,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.0667,32,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.1000,33,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.1333,34,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.1667,35,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.2000,36,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.2333,37,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.2667,38,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.3000,39,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.3333,40,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.3667,41,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.4000,42,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.4333,43,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.4667,44,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.5000,45,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.5333,46,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.5667,47,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.6000,48,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.6333,49,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.6667,50,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.7000,51,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.7333,52,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
1.7667,53,-2.36,-99.08,99.01,-97.90,2.38,13.16,-2.73,-99.83,99.64,-99.91,2.55,23.16
